Time_sec,Date_Time,Step,Cycle,Current_Amp,Voltage_Volt,Charge_Ah,Discharge_Ah
780.858128966723,735817.609768518,2,1,0.749954044818878,4.0851788520813,0.150207529762711,0
790.858195664879,735817.609884259,2,1,0.749954044818878,4.08615112304688,0.152291299198628,0
800.873714664925,735817.61,2,1,0.750133872032166,4.08728551864624,0.15437829271603,0
810.873799012067,735817.610115741,2,1,0.750133872032166,4.08825826644897,0.156462015848681,0
820.889318322888,735817.610231481,2,1,0.750133872032166,4.08923053741455,0.158548962987939,0
830.904947181736,735817.610347222,2,1,0.750133872032166,4.09036493301392,0.160635946636634,0
840.920498156473,735817.610462963,2,1,0.750133872032166,4.09133720397949,0.162719699380757,0
850.920516158262,735817.610578704,2,1,0.749954044818878,4.09247159957886,0.164806663589722,0
860.936108225414,735817.610694444,2,1,0.750133872032166,4.09344387054443,0.166893661806533,0
870.951719635775,735817.610810185,2,1,0.750133872032166,4.09441614151001,0.168980673076069,0
880.967294860952,735817.610925926,2,1,0.749954044818878,4.09555053710938,0.171067652546837,0
890.982843870792,735817.611041667,2,1,0.750133872032166,4.0966854095459,0.173151400751891,0
900.998517631549,735817.611157407,2,1,0.749954044818878,4.09749555587769,0.175241656994649,0
911.014095082273,735817.611273148,2,1,0.750133872032166,4.09846782684326,0.177328638901455,0
921.029695640588,735817.611388889,2,1,0.750133872032166,4.09960222244263,0.179415652933349,0
931.04530126152,735817.61150463,2,1,0.750313699245453,4.10073661804199,0.181502632491215,0
941.060873203514,735817.61162037,2,1,0.750133872032166,4.10170888900757,0.183589638582991,0
951.076507656304,735817.611736111,2,1,0.750313699245453,4.10300540924072,0.18567658514069,0
961.092047919344,735817.611851852,2,1,0.750133872032166,4.10381603240967,0.187760358821535,0
971.10776354444,735817.611967593,2,1,0.750133872032166,4.10495042800903,0.189850605916615,0
981.123313712166,735817.612083333,2,1,0.750313699245453,4.1060848236084,0.191937622703608,0
991.138715740683,735817.612199074,2,1,0.750133872032166,4.1067328453064,0.194021356014457,0
1001.13887411733,735817.612314815,2,1,0.750133872032166,4.10802936553955,0.196108399527608,0
1011.15451400867,735817.612430556,2,1,0.750133872032166,4.10916376113892,0.198195403413209,0
1021.1699154006,735817.612546296,2,1,0.750133872032166,4.11029815673828,0.200279109089895,0
1031.17007206298,735817.612662037,2,1,0.750313699245453,4.11127042770386,0.20236613761199,0
1041.185659664,735817.612777778,2,1,0.750133872032166,4.1120810508728,0.204453169613027,0
1051.20113203784,735817.612893519,2,1,0.750133872032166,4.11337757110596,0.206540167394294,0
1061.20128147721,735817.613009259,2,1,0.749954044818878,4.11434984207153,0.208623994722075,0
1071.2168193543,735817.613125,2,1,0.750313699245453,4.1154842376709,0.210710998402121,0
1081.23231200368,735817.613240741,2,1,0.750133872032166,4.11661863327026,0.212794689915416,0
1091.23244712737,735817.613356482,2,1,0.750133872032166,4.11742877960205,0.214881752941531,0
1101.24801709444,735817.613472222,2,1,0.750133872032166,4.11856317520142,0.216968704815732,0
1111.26368119111,735817.613587963,2,1,0.750133872032166,4.11953592300415,0.219055700896217,0
1121.27921772987,735817.613703704,2,1,0.750133872032166,4.1208324432373,0.221139399112034,0
1131.27927261358,735817.613819444,2,1,0.750133872032166,4.12196683883667,0.223226419391599,0
1141.2947846212,735817.613935185,2,1,0.750313699245453,4.12293910980225,0.225313415719479,0
1151.31037319966,735817.614050926,2,1,0.750133872032166,4.12407350540161,0.227400401916029,0
1161.31037735193,735817.614166667,2,1,0.750133872032166,4.12520790100098,0.229484120063231,0
1171.32595154955,735817.614282407,2,1,0.750133872032166,4.12634229660034,0.231571115758624,0
1181.34157439841,735817.614398148,2,1,0.750133872032166,4.12731456756592,0.233658125054244,0
1191.35715304211,735817.614513889,2,1,0.750313699245453,4.12861108779907,0.235745102934695,0
1201.37277598121,735817.614641204,2,1,0.750133872032166,4.12958335876465,0.237832103662737,0
1211.38840873476,735817.614756944,2,1,0.750133872032166,4.13071775436401,0.239915824068705,0
1221.40398661155,735817.614872685,2,1,0.750133872032166,4.13152837753296,0.242006059562632,0
1231.41956734044,735817.614988426,2,1,0.750133872032166,4.13282489776611,0.244093041768552,0
1241.41967021375,735817.615104167,2,1,0.750133872032166,4.13379716873169,0.246176832436579,0
1251.41984477073,735817.615219907,2,1,0.750133872032166,4.13509368896484,0.248260639158029,0
1261.43520999752,735817.615335648,2,1,0.750133872032166,4.13622808456421,0.250347590094697,0
1271.45072213547,735817.615451389,2,1,0.749954044818878,4.13720035552979,0.252434624329773,0
1281.46630841319,735817.61556713,2,1,0.749954044818878,4.13833475112915,0.254521647877545,0
1291.48188610953,735817.61568287,2,1,0.750133872032166,4.13946914672852,0.256605411343691,0
1301.4818869335,735817.615798611,2,1,0.750133872032166,4.14044141769409,0.258689164268918,0
1311.49756626815,735817.615914352,2,1,0.750313699245453,4.14173793792725,0.260779430790819,0
1321.51312358369,735817.616030093,2,1,0.750133872032166,4.14287233352661,0.26286644748653,0
1331.52871774607,735817.616145833,2,1,0.750133872032166,4.14400672912598,0.264953462520826,0
1341.54434727158,735817.616261574,2,1,0.750313699245453,4.14514112472534,0.26704047085822,0
1351.55989649695,735817.616377315,2,1,0.750133872032166,4.1464376449585,0.26912749019068,0
1361.55989742619,735817.616493056,2,1,0.750133872032166,4.14740991592407,0.2712112802474,0
1371.57545036583,735817.616608796,2,1,0.750133872032166,4.1485447883606,0.273298306230407,0
1381.57550368564,735817.616724537,2,1,0.750313699245453,4.15000295639038,0.275382063125719,0
1391.59107291587,735817.616840278,2,1,0.749954044818878,4.15097570419312,0.277469031994416,0
1401.60665615603,735817.616956018,2,1,0.750313699245453,4.15211009979248,0.279555997927593,0
1411.6066818169,735817.617071759,2,1,0.749954044818878,4.15324449539185,0.281639716686349,0
1421.62225668118,735817.6171875,2,1,0.750133872032166,4.15437889099121,0.283726691827047,0
1431.63784835736,735817.617303241,2,1,0.750313699245453,4.15567541122437,0.285813682164196,0
1441.65346004842,735817.617418982,2,1,0.750133872032166,4.15680980682373,0.287900641554744,0
1451.66904199535,735817.617534722,2,1,0.750133872032166,4.1579442024231,0.289987597843654,0
1461.66905122026,735817.617650463,2,1,0.749954044818878,4.15891647338867,0.292071334195271,0
1471.68465608932,735817.617766204,2,1,0.750133872032166,4.16037511825562,0.294158352614225,0
1481.70022911903,735817.617881944,2,1,0.750133872032166,4.16150951385498,0.2962453452831,0
1491.70023538657,735817.617997685,2,1,0.750133872032166,4.16264390945435,0.298329060772135,0
1501.70028392948,735817.618113426,2,1,0.750133872032166,4.16361618041992,0.300412821783367,0
1511.71576245364,735817.618229167,2,1,0.750133872032166,4.16491270065308,0.302499801796159,0
1521.73138944283,735817.618344907,2,1,0.750133872032166,4.16620922088623,0.304586760475879,0
1531.73154713277,735817.618460648,2,1,0.750133872032166,4.16750574111938,0.306670524332827,0
1541.74684464079,735817.618576389,2,1,0.750133872032166,4.16847801208496,0.30875743109987,0
1551.74692310828,735817.61869213,2,1,0.749954044818878,4.16961240768433,0.310841156961184,0
1561.76254047849,735817.61880787,2,1,0.750133872032166,4.17107105255127,0.312928110075833,0
1571.7778940362,735817.618923611,2,1,0.750133872032166,4.17220544815063,0.31497927341166,0
1581.77809052283,735817.619039352,2,1,0.750133872032166,4.17333984375,0.317098828200898,0
1591.77809118641,735817.619155093,2,1,0.750313699245453,4.17447423934937,0.31918256942119,0
1601.79367723857,735817.619270833,2,1,0.750313699245453,4.17593288421631,0.321269534362854,0
1611.80932108477,735817.619386574,2,1,0.750133872032166,4.17706727981567,0.323356504344832,0
1621.82495709143,735817.619502315,2,1,0.750133872032166,4.17803955078125,0.325443476568788,0
1631.82502925321,735817.619618056,2,1,0.750133872032166,4.1793360710144,0.327527228787897,0
1641.84035392894,735817.619733796,2,1,0.750313699245453,4.18063259124756,0.329610980396081,0
1651.84046096262,735817.619849537,2,1,0.750133872032166,4.18176698684692,0.331697939778256,0
1661.8560609044,735817.619965278,2,1,0.750313699245453,4.18306350708008,0.333784906873009,0
1671.87163735764,735817.620081019,2,1,0.750313699245453,4.18419790267944,0.335871910816063,0
1681.88725458249,735817.620196759,2,1,0.750133872032166,4.18533229827881,0.337958949368367,0
1691.90286739635,735817.6203125,2,1,0.750313699245453,4.18679094314575,0.340042679245876,0
1701.90287982425,735817.620428241,2,1,0.749954044818878,4.18792533874512,0.342129694012515,0
1711.91845411209,735817.620543981,2,1,0.749774277210236,4.18905973434448,0.344216703737091,0
1721.93403287608,735817.620659722,2,1,0.750313699245453,4.19068050384521,0.346303712023277,0
1731.93409260687,735817.620775463,2,1,0.750133872032166,4.19181489944458,0.348387477701194,0
1741.94962474466,735817.620891204,2,1,0.749954044818878,4.19294929504395,0.350474475129413,0
1751.94965224512,735817.621006944,2,1,0.749954044818878,4.19408369064331,0.35255825042463,0
1761.9651625485,735817.621122685,2,1,0.750133872032166,4.19521808624268,0.354645244077901,0
1771.98076738748,735817.621238426,2,1,0.750133872032166,4.19651460647583,0.356728974721586,0
1781.99643579991,735817.621354167,2,1,0.750133872032166,4.19781112670898,0.358819295842725,0
1792.01204851853,735817.621469907,2,1,0.750133872032166,4.19910764694214,0.360906304203058,0
1798.84012488077,735817.621550926,2,1,0.750133872032166,4.20007991790771,0.362329102903065,0
1808.85616984047,735817.621666667,3,1,0.744739294052124,4.20056581497192,0.364416621655553,0
1818.87177115567,735817.621782407,3,1,0.734669387340546,4.20056581497192,0.366474143316765,0
1828.88734943346,735817.621898148,3,1,0.726397693157196,4.20056581497192,0.368503105921311,0
1838.88740893868,735817.622013889,3,1,0.718305766582489,4.20056581497192,0.370512488067775,0
1848.90294906137,735817.62212963,3,1,0.710933148860931,4.20056581497192,0.372500715519879,0
1858.91853966488,735817.62224537,3,1,0.703920185565948,4.20040369033813,0.374466010707817,0
1868.93412325089,735817.622361111,3,1,0.697446703910828,4.20072793960571,0.376418721421872,0
1878.94975607462,735817.622476852,3,1,0.691152989864349,4.20072793960571,0.378350191051905,0
1888.96532436752,735817.622592593,3,1,0.684679448604584,4.20056581497192,0.380264002212309,0
1898.98092336695,735817.622708333,3,1,0.678565621376038,4.20056581497192,0.382160738786257,0
1908.98092468215,735817.622824074,3,1,0.673170983791351,4.20072793960571,0.384038146719377,0
1918.99650303512,735817.622939815,3,1,0.667596578598022,4.20056581497192,0.385899667272805,0
1929.0122330962,735817.623055556,3,1,0.661842346191406,4.20072793960571,0.387751489070617,0
1939.02777027154,735817.623171296,3,1,0.656267940998077,4.20056581497192,0.389584915206025,0
1949.04321065566,735817.623287037,3,1,0.650873363018036,4.20056581497192,0.391402822857601,0
1959.04336878168,735817.623402778,3,1,0.64547872543335,4.20040369033813,0.393203129988787,0
1969.0588954759,735817.623518519,3,1,0.640084147453308,4.20056581497192,0.394991683721017,0
1979.07452205908,735817.623634259,3,1,0.634869396686554,4.20056581497192,0.396765587564014,0
1989.09011068766,735817.62375,3,1,0.629834413528442,4.20056581497192,0.398525023845447,0
1999.10572317571,735817.623865741,3,1,0.624619662761688,4.20056581497192,0.400270300829318,0
2009.12130485196,735817.623981482,3,1,0.619944334030151,4.20056581497192,0.402001656764778,0
2019.13695138987,735817.624097222,3,1,0.614549696445465,4.20056581497192,0.403718990197302,0
2029.15250400871,735817.624212963,3,1,0.609874427318573,4.20056581497192,0.405422240116309,0
2039.15250452692,735817.624328704,3,1,0.605199098587036,4.20072793960571,0.407109271425701,0
2049.16810054893,735817.624444444,3,1,0.599984288215637,4.20040369033813,0.408785133182495,0
2059.18367980415,735817.624560185,3,1,0.59494936466217,4.20072793960571,0.410447560783729,0
2069.19926686883,735817.624675926,3,1,0.590094208717346,4.20056581497192,0.412093851098402,0
2079.21488982798,735817.624791667,3,1,0.585418939590454,4.20056581497192,0.413731955400941,0
2089.23053386465,735817.624907407,3,1,0.580743610858917,4.20056581497192,0.4153542966993,0
2099.24606388717,735817.625023148,3,1,0.57606828212738,4.20040369033813,0.416963647160926,0
2109.24607162337,735817.625138889,3,1,0.571572780609131,4.20056581497192,0.418557502254818,0
2119.26165181092,735817.62525463,3,1,0.566717624664307,4.20056581497192,0.420141139765811,0
2129.27727018363,735817.625381944,3,1,0.562401950359344,4.20040369033813,0.421711880995828,0
2139.29287341862,735817.625497685,3,1,0.557726681232452,4.20056581497192,0.423270194813011,0
2149.30845819761,735817.625613426,3,1,0.553051352500916,4.20056581497192,0.424815670287854,0
2159.3241332967,735817.625729167,3,1,0.548915505409241,4.20056581497192,0.426348553465793,0
2169.33968710851,735817.625844907,3,1,0.544420003890991,4.20056581497192,0.427866859932323,0
2179.35530549125,735817.625960648,3,1,0.540284156799316,4.20072793960571,0.429377939680618,0
2189.37087487687,735817.626076389,3,1,0.535968422889709,4.20056581497192,0.430874418729265,0
2199.38648690878,735817.62619213,3,1,0.531652748584747,4.20056581497192,0.432356630037897,0
2209.40212106583,735817.62630787,3,1,0.527157306671143,4.20040369033813,0.43383165908072,0
2219.417669404,735817.626423611,3,1,0.522841572761536,4.20056581497192,0.435292468670093,0
2229.41769254359,735817.626539352,3,1,0.518885552883148,4.20056581497192,0.436739374982581,0
2239.43325484656,735817.626655093,3,1,0.514749705791473,4.20056581497192,0.438177086462311,0
2249.44883578598,735817.626770833,3,1,0.510254204273224,4.20040369033813,0.439603290372812,0
2259.44885554214,735817.626886574,3,1,0.506657838821411,4.20056581497192,0.44101592111014,0
2269.46442436637,735817.627002315,3,1,0.502521932125092,4.20056581497192,0.442419450365597,0
2279.48003049356,735817.627118056,3,1,0.498386114835739,4.20040369033813,0.44381191045301,0
2289.49562703186,735817.627233796,3,1,0.494609892368317,4.20056581497192,0.445193317400572,0
2299.51120837729,735817.627349537,3,1,0.490474015474319,4.20040369033813,0.446563733358759,0
2309.52686011315,735817.627465278,3,1,0.486517995595932,4.20056581497192,0.447923212000252,0
2319.54247021525,735817.627581018,3,1,0.482921600341797,4.20072793960571,0.449271904738513,0
2329.55803131021,735817.627696759,3,1,0.479145377874374,4.20056581497192,0.450610018803806,0
2339.57369156731,735817.6278125,3,1,0.475548982620239,4.20056581497192,0.451937770168513,0
2349.58923676766,735817.627928241,3,1,0.471592932939529,4.20072793960571,0.453255286861575,0
2359.6048498572,735817.628043982,3,1,0.467636913061142,4.20056581497192,0.454562283588781,0
2369.62043295701,735817.628159722,3,1,0.464220345020294,4.20040369033813,0.455858873191617,0
2379.63611613624,735817.628275463,3,1,0.460623919963837,4.20056581497192,0.457145523525674,0
2389.65162127173,735817.628391204,3,1,0.457027524709702,4.20072793960571,0.458422092116441,0
2399.66722770469,735817.628506944,3,1,0.453251332044601,4.20040369033813,0.459688707101643,0
2409.68283581683,735817.628622685,3,1,0.450014561414719,4.20056581497192,0.460945366181381,0
2419.69845616948,735817.628738426,3,1,0.446418166160583,4.20056581497192,0.462192135566491,0
2429.71401298377,735817.628854167,3,1,0.442821770906448,4.20056581497192,0.463429218166477,0
2439.71401772751,735817.628969907,3,1,0.439585000276566,4.20056581497192,0.464654726791264,0
2449.72966214013,735817.629085648,3,1,0.436348259449005,4.20072793960571,0.465872855940667,0
2459.72973168036,735817.629201389,3,1,0.43275186419487,4.20072793960571,0.467079582514959,0
2469.74532597306,735817.62931713,3,1,0.4293352663517,4.20056581497192,0.468278650757254,0
2479.76086540904,735817.62943287,3,1,0.426098525524139,4.20056581497192,0.469468487831558,0
2489.77650584174,735817.629548611,3,1,0.422681957483292,4.20056581497192,0.470649032166944,0
2499.79201391956,735817.629664352,3,1,0.419625014066696,4.20056581497192,0.471820449456794,0
2509.79201439266,735817.629780093,3,1,0.416208446025848,4.20072793960571,0.472980955410244,0
2519.80761176804,735817.629895833,3,1,0.412971675395966,4.20072793960571,0.474132446638717,0
2529.82318846689,735817.630011574,3,1,0.409734904766083,4.20056581497192,0.475278585223032,0
2539.83875414327,735817.630127315,3,1,0.40667799115181,4.20040369033813,0.476412342550607,0
2549.85437285683,735817.630243056,3,1,0.403441220521927,4.20040369033813,0.47754095401885,0
2559.86994901935,735817.630358796,3,1,0.400384277105331,4.20056581497192,0.478657398986897,0
2569.88566965694,735817.630474537,3,1,0.397327333688736,4.20072793960571,0.479768889838895,0
2579.90123386465,735817.630590278,3,1,0.394450217485428,4.20072793960571,0.480870155092365,0
2589.9167989245,735817.630706019,3,1,0.391213476657867,4.20056581497192,0.481963107718827,0
2599.91680553289,735817.630821759,3,1,0.388336360454559,4.20072793960571,0.483045990578825,0
2609.93237060275,735817.6309375,3,1,0.385459244251251,4.20072793960571,0.484122305339997,0
2619.93241788753,735817.631053241,3,1,0.382402300834656,4.20056581497192,0.485188717910551,0
2629.94794420581,735817.631168981,3,1,0.379525184631348,4.20056581497192,0.48624865481686,0
2639.96354177167,735817.631284722,3,1,0.376468241214752,4.20056581497192,0.487300567505261,0
2649.97913249046,735817.631400463,3,1,0.373770952224731,4.20056581497192,0.488344556188181,0
2659.99469105411,735817.631516204,3,1,0.370714008808136,4.20072793960571,0.489378582078995,0
2670.0104392153,735817.631631944,3,1,0.368016719818115,4.20056581497192,0.490408119025683,0
2680.02594474176,735817.631747685,3,1,0.365319401025772,4.20056581497192,0.49142825150368,0
2690.04155117973,735817.631863426,3,1,0.362442284822464,4.20056581497192,0.492440568517354,0
2700.05717870526,735817.631979167,3,1,0.359924823045731,4.20056581497192,0.493445244956052,0
2710.07275158459,735817.632094907,3,1,0.356867879629135,4.20056581497192,0.494440792153205,0
2720.08835227824,735817.632210648,3,1,0.354530215263367,4.20072793960571,0.495431858599825,0
2730.10368815689,735817.632326389,3,1,0.351653099060059,4.20056581497192,0.496406388465932,0
2740.10373422864,735817.63244213,3,1,0.349135637283325,4.20056581497192,0.497385613663902,0
2750.10390498113,735817.63255787,3,1,0.346438318490982,4.20056581497192,0.498353133850082,0
2760.11951184516,735817.632673611,3,1,0.343920856714249,4.20056581497192,0.499313545658818,0
2770.13493295122,735817.632789352,3,1,0.34158319234848,4.20072793960571,0.500265386443049,0
2780.13509833533,735817.632905093,3,1,0.338885903358459,4.20056581497192,0.501211679514544,0
2790.15067445775,735817.633020833,3,1,0.336548238992691,4.20072793960571,0.502150888584365,0
2800.16607649629,735817.633136574,3,1,0.334030747413635,4.20056581497192,0.503083191526973,0
2810.16625124374,735817.633252315,3,1,0.331513285636902,4.20056581497192,0.504007217046096,0
2820.18185542107,735817.633368056,3,1,0.328815996646881,4.20040369033813,0.504925759994421,0
2830.19728159978,735817.633483796,3,1,0.326478332281113,4.20072793960571,0.505837417174462,0
2840.19740504938,735817.633599537,3,1,0.323960840702057,4.20040369033813,0.506740878200534,0
2850.1974338581,735817.633715278,3,1,0.321982830762863,4.20056581497192,0.507636358267587,0
2860.21305207543,735817.633831018,3,1,0.319285541772842,4.20056581497192,0.508529498882014,0
2870.2285771857,735817.633946759,3,1,0.317127704620361,4.20056581497192,0.509414657815913,0
2880.24430314154,735817.6340625,3,1,0.314790040254593,4.20072793960571,0.510293356962509,0
2890.2599325668,735817.634178241,3,1,0.312092751264572,4.20040369033813,0.511165736340157,0
2900.27538796834,735817.634305556,3,1,0.310294538736343,4.20056581497192,0.512031762911802,0
2910.29101591492,735817.634421296,3,1,0.307777047157288,4.20072793960571,0.512891587643297,0
2920.30662782152,735817.634537037,3,1,0.305799037218094,4.20056581497192,0.513745012321167,0
2930.32220869076,735817.634652778,3,1,0.30328157544136,4.20056581497192,0.51459220854696,0
2940.33788817578,735817.634768519,3,1,0.301123738288879,4.20040369033813,0.515433506060026,0
2950.35341446399,735817.634884259,3,1,0.299145698547363,4.20072793960571,0.516268756623086,0
2960.36898692729,735817.635,3,1,0.296808063983917,4.20056581497192,0.517097883208297,0
2970.3690061421,735817.635115741,3,1,0.294650226831436,4.20056581497192,0.517919875179803,0
2980.38458042994,735817.635231482,3,1,0.29267218708992,4.20072793960571,0.518737164601295,0
2990.40017308355,735817.635347222,3,1,0.290694177150726,4.20056581497192,0.519548602416972,0
3000.41580313537,735817.635462963,3,1,0.288536339998245,4.20056581497192,0.520354326718206,0
3010.43144423473,735817.635578704,3,1,0.286738127470016,4.20056581497192,0.521154453216566,0
3020.44697591137,735817.635694444,3,1,0.284580290317535,4.20056581497192,0.52194892668344,0
3030.46256992337,735817.635810185,3,1,0.282422453165054,4.20056581497192,0.522737895474636,0
3040.47820415561,735817.635925926,3,1,0.280444443225861,4.20072793960571,0.523521044719834,0
3050.49379097468,735817.636041667,3,1,0.278646260499954,4.20056581497192,0.524298761703669,0
3060.4938031319,735817.636157407,3,1,0.276848047971725,4.20056581497192,0.525069877856064,0
3070.50940658243,735817.636273148,3,1,0.274870038032532,4.20056581497192,0.525836814016984,0
3080.5249678428,735817.636388889,3,1,0.272891998291016,4.20056581497192,0.526597295084518,0
3090.5249711229,735817.63650463,3,1,0.270913988351822,4.20072793960571,0.527353624261978,0
3100.54054318519,735817.63662037,3,1,0.268935978412628,4.20056581497192,0.528103423997922,0
3110.55614901665,735817.636736111,3,1,0.267137765884399,4.20056581497192,0.528850443302338,0
3120.57183012572,735817.636851852,3,1,0.265339583158493,4.20056581497192,0.529591113858874,0
